ID,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
28172,30.08807411487,24.40995797539,104875409082658560,0.0193,0.0171,3.7361,0.0227,50.594,-21.918000000000003,0.024,-45.6,0.022,1.177,11.057263,0.0027719999999999,11.480401,0.003034,10.46413,0.003814,10.226436,0.009563,-2.9,3.9573,-0.3749,250.9296,0.0,0.0,0.9998576,0.0,0.00014241,5643.8564,0.4003,0.3291,0.4159,0.2391,0.1767,3.7132,1.6379,1.7171,2.6877718,1.062,8.759,0.3426942999999999,454.0,G      ,93,0.10178,0.01326,0
13291,53.67148409486,19.99674995095,58025454845686656,0.0158,0.0155,3.3021,0.0234,21.564,-11.222,0.02,-18.414,0.018,0.954,10.636526,0.0027649999999999,10.975923,0.002838,10.1284,0.003802,9.923419,0.005629,20.83,3.8496,-0.27,310.8595,0.0,0.0,0.9998619,0.0,0.00013807,5878.104,0.1528,0.128,0.1603,0.0917,0.0686,2.9991,2.0719,1.9639,4.1363645,1.203,5.345,0.333377,437.0,G      ,94,0.14147,0.01746,0
23821,31.867476519440004,67.13062987448001,518757802262654848,0.0152,0.0168,0.2997,0.0223,0.575,-0.359,0.018,0.449,0.02,1.02,15.139674,0.002769,16.006529,0.003217,14.213645,0.003888,13.87905,0.083245,46.15,3.1817,-0.1405,3720.197,0.0,0.0,0.9999991,0.0,9.1e-07,7073.566999999999,3.1712,2.5309,3.2545,1.8656,1.389,-0.3308,6.7776,5.0605,58.262,2.441,0.654,0.24156095,367.0,A      ,93,0.4309699999999999,0.03477,0
95593,80.17724929245,36.30135131752,183977127446093440,0.0229,0.0187,0.327,0.0275,3.589,0.919,0.0289999999999999,-3.469,0.024,1.08,14.756907,0.002783,15.703748999999998,0.004084,13.78309,0.003906,13.419479999999998,0.1140839999999999,-24.08,3.0046,-0.1026,3199.0522,0.0,0.0,0.99999964,0.0,3.6e-07,6079.366,2.9005,2.2271,2.9109,1.6977,1.2134,-0.0565,7.9666,6.4575,51.475190000000005,2.478,0.622,0.17617756,444.0,K      ,93,0.15515,0.03841,0
56989,67.5940212655,37.47543036945,178327630542610688,0.0133,0.0095,2.1282,0.0148,13.775,8.642000000000001,0.019,-10.728,0.016,0.988,12.778397,0.0027649999999999,13.379904000000002,0.002867,12.029059,0.003814,11.691917,0.031584,-48.46,4.0534,-0.2349,466.5512,0.0,0.0,0.9999858,0.0,1.419e-05,6544.2773,1.7526,1.4318,1.8201,1.0424,0.7778,2.9530000000000003,1.7045,1.6657,4.608924,1.366,2.295,0.43799752,251.0,G      ,94,0.11192,0.01975,0
60442,29.835994621550004,61.52747653456,508633945874347904,0.0242,0.0309,0.5151,0.0477,1.332,-1.265,0.031,-0.417,0.037,3.151,14.200996,0.002791,14.465469,0.002879,13.71804,0.003815,,,,3.8232,-0.9487,3265.5247,0.0,0.0,0.9999922,0.0,7.82e-06,10538.539,1.6607,1.5138,1.8267,1.0084,0.8183,0.0896,3.0608,1.7209,33.033226,2.408,,0.47776845,119.0,B      ,92,0.40998,0.0191199999999999,0
5038,37.94600651881,9.26757239133,23195129796505856,0.0205,0.0197,1.8514,0.0295,12.542,-8.957,0.026,-8.779,0.026,1.346,13.195329999999998,0.002858,13.642729,0.003744,12.575016,0.00409,12.310835,0.032572,-20.39,4.1633,-0.1772,509.0452,0.0,0.0,0.9999564,0.0,4.352e-05,5727.6885,0.6268,0.5153,0.6518,0.3742,0.2776,4.1384,1.2914,1.3423,1.7273096999999995,0.978,11.039,0.4212366,412.0,K      ,94,0.1277299999999999,0.02598,0
97490,74.94171547442,34.49102360132,185033105283853440,0.0156,0.0091,0.36,0.0177,3.2880000000000003,3.111,0.021,-1.064,0.015,1.015,13.910222,0.00277,15.139816,0.00313,12.826798,0.003819,12.314075,0.020658,27.38,2.6772,0.1011,1864.0221,0.0,0.0,0.99999964,0.0,3.6e-07,4873.866,3.1343,2.2543,3.015,1.8058,1.2091,0.3261,10.9539,14.1865,93.74205,3.201,0.318,0.09250197,516.0,K      ,93,0.00375,0.02173,1
39589,302.22677365650003,29.19195733027,2029467399950078080,0.0216,0.0254,0.2979,0.0331,4.981,-0.377,0.0279999999999999,-4.967,0.032,1.06,13.416868,0.003117,16.367994,0.010218,11.953504,0.005255,11.336778,0.0161389999999999,-56.4,0.5791,0.6922,7642.068,0.0,0.0,1.0,0.0,0.0,3671.106,5.6708,3.3463,5.1056,2.9921,2.1137,-4.3447,248.2099,90.5949,1341.4191,1.92,1.357,0.0218407,1260.0,M      ,91,0.04608,0.0622299999999999,1
21045,54.82917847062,24.61854836454,68445324680174848,0.0182,0.0132,0.3449,0.0189,4.488,4.188,0.0279999999999999,-1.612,0.018,0.99,13.8409,0.002766,14.610667,0.003467,12.981411,0.003975,12.666124,0.085273,26.48,2.9171,-0.1689999999999999,2731.2102,0.0,0.0,0.99999374,0.0,6.28e-06,5316.137,1.5921,1.2257,1.5921,0.9359,0.6562,0.3647,8.7215,7.9556,44.52162,2.496,0.622,0.16257219,511.0,K      ,92,0.07396,0.02548,0
54394,68.62135511231,32.470300042679995,171829207584664448,0.0275,0.0167,1.6523,0.0302,6.551,-0.531,0.04,-6.529,0.0279999999999999,1.371,14.269923,0.002767,14.81177,0.003403,13.565098999999998,0.003864,13.332587,0.0615039999999999,-17.79,4.3636,-0.3133,544.6029,0.0,0.0,0.99997723,0.0,2.277e-05,5753.303000000001,1.0746,0.8706,1.1106,0.6387,0.4719,4.7108,0.9859,1.0707,1.1311443,0.974,7.849,0.52857673,323.0,G      ,95,0.03017,0.03043,0
46000,323.00824658102,46.47853070589001,1977450466910350976,0.0126,0.0142,0.7831,0.0168,4.447,-1.571,0.017,-4.16,0.017,1.479,12.313138,0.002759,12.59272,0.0028399999999999,11.877275,0.0037939999999999,11.702539,0.018726,-33.53,3.617,-0.0358,1329.7865,0.0,0.0,0.9999572,0.0,4.281e-05,6818.7227,0.517,0.4503,0.5546,0.3122,0.2424,1.2014,3.4019,3.0217,24.404152,1.999,0.984,0.3782036,272.0,A      ,1,0.43386,0.01204,0
11302,135.91037393585,6.33963611964,583478458282992000,0.027,0.019,4.5751,0.0289,16.419,-15.866,0.031,-4.225,0.025,1.0659999999999998,14.789481,0.002777,15.777407,0.003722,13.805817,0.003884,13.354136,0.0624049999999999,35.66,4.2716,-0.7889,215.0417,0.0,0.0,0.99861324,0.0,0.00138677,3611.069,0.198,0.1382,0.1892,0.1125,0.0768,8.001,0.7306,0.7443,0.08473853,0.61,11.871,0.3168373,271.0,M      ,94,0.08979,0.03477,1
92323,273.31758170215,-31.69381510306,4048901369712511232,0.0496,0.0436,0.0987,0.0581,5.472,-0.57,0.062,-5.442,0.044,1.491,15.578975,0.003096,16.77929,0.027447,14.383348000000002,0.010171,13.763118,0.135747,59.17,3.1022,-1.3802,1705.2869,0.0,0.0,0.9999868,0.0,1.317e-05,5439.545,3.986,2.9082,3.9197,2.2899,1.6297,1.4909,5.0197,5.1141,20.249975,1.941,1.257,0.1431492,479.0,M      ,92,-0.21775,0.07901,0
56319,317.28472686385,1.3411277138,2690680844964749824,0.017,0.0155,10.4847,0.0193,36.864,21.896,0.02,-29.656,0.017,1.026,14.078912,0.002859,15.289725,0.004478,12.986691,0.004138,12.480524,0.034635,-31.34,4.723,-0.0111,94.629,0.0,0.0,0.99648726,0.0,0.00351277,3672.1885,0.6935,0.4687,0.6669,0.3874,0.2794,8.7219,0.5267,0.5333,0.04662545,0.531,10.759,0.6481964,150.0,M      ,91,-0.12794,0.03483,1
21740,49.03599776746,18.63480458054,59135691007562240,0.0171,0.0152,2.9633,0.0181,16.719,6.978,0.023,-15.193,0.02,1.154,10.675196,0.002763,10.898099,0.002878,10.303558,0.0037939999999999,10.132665,0.013174,16.41,4.0764,-0.5489,335.8938,0.0,0.0,0.99969655,0.0,0.00030342,6956.5874,0.2919,0.2581,0.3161,0.1768,0.1393,2.793,1.6429,1.6467,5.734758,1.466,1.386,0.45827398,205.0,F      ,94,0.3105699999999999,0.01775,0
16975,58.41711351933001,18.65666998966,49956349464864768,0.0224,0.0138,0.8574,0.0249,8.754,1.966,0.027,-8.53,0.018,0.989,14.279995,0.002762,14.757409,0.003052,13.630964,0.003821,13.356974,0.088809,-15.22,3.9085,-0.1905,1398.4603,0.0,0.0,0.99998575,0.0,1.429e-05,6385.8076,1.1279,0.9357,1.1792,0.674,0.5052,2.5523,2.1451,1.6457,4.1234193,1.325,2.732,0.45974854,269.0,F      ,92,0.18616,0.0259,0
55712,290.13321838658,28.90482340128,2038147150904638976,0.0091,0.0114,0.5796,0.0136,1.297,0.951,0.012,0.883,0.0139999999999999,0.991,13.974462,0.002764,14.221742,0.002853,13.576493,0.003812,13.367764,0.10224,-3.89,3.9733,-0.2888,1893.1123,0.0,0.0,0.9999149,0.0,8.509e-05,7194.076999999999,0.5232,0.4622,0.5657,0.3169,0.2488,2.1197,2.0787,1.7952,7.818239,1.5730000000000002,1.224,0.46094146,210.0,A      ,999,0.3205699999999999,0.02064,0
96187,77.56455722135999,33.7821101343,181807413047136256,0.0216,0.0136,0.8712,0.0239,3.929,0.821,0.0289999999999999,-3.842,0.02,1.001,14.846738,0.0027719999999999,15.311701,0.003476,14.207562,0.003907,13.802711,0.230992,23.79,4.3137,-0.1791,1069.3696,0.0,0.0,0.9999898000000002,0.0,1.017e-05,6444.2925,1.0936,0.9102,1.1457,0.6541,0.4916,3.7366,1.2246,1.223,2.3335892999999994,1.257,0.591,0.57250726,130.0,F      ,95,0.28644,0.02974,0
34927,8.22611156864,60.52579152215,428608637748325632,0.0127,0.0132,0.2548,0.0173,3.054,-2.829,0.016,-1.15,0.018,1.057,14.405170000000002,0.002771,14.827539000000002,0.002991,13.797469,0.00389,,,,3.7638,-0.4898,3027.6826,0.0,0.0,0.9999974,0.0,2.65e-06,10228.5205,2.2648,2.0124,2.4594,1.3661,1.0934,-0.018,3.2843,3.894,151.76148999999998,3.108,0.291,0.4547976999999999,273.0,B      ,13,0.24103,0.02278,0
55731,289.76614383916,28.77168673031,2038303723918747136,0.0108,0.0144,2.0719,0.0177,9.621,9.479,0.0139999999999999,1.648,0.017,0.96,11.168023,0.002782,11.334236,0.002833,10.885738,0.003786,10.755496,0.010642,-6.96,4.2448,0.2024,472.4136,0.0,0.0,0.9998758,0.0,0.0001242,7355.068,0.133,0.1192,0.1443,0.0809,0.0633,2.5944,1.5828,1.5595,7.341161,1.596,0.596,0.52483284,154.0,A      ,91,0.44978,0.01111,0
8475,55.5956477958,12.88494848206,38006719655368832,0.0734,0.0562,2.5198,0.0842,8.531,7.665,0.09,3.746,0.07,3.3960000000000004,14.521141,0.002769,15.160168,0.003293,13.745551,0.004105,13.442175,0.067678,-12.66,4.4535,-0.3842,430.9831,0.0,0.0,0.99998206,0.0,1.794e-05,4953.177,0.8534,0.6645,0.8598,0.5031,0.3567,5.6822,0.8938,0.8117,0.3585799,0.7859999999999999,11.654000000000002,0.59167176,346.0,K      ,94,0.00949,0.0359,1
35082,6.171377520369999,60.39810952753,428741914868434048,0.0144,0.0169,0.2827,0.0214,2.006,-1.775,0.019,-0.934,0.024,0.996,15.065361,0.002769,15.351113,0.003085,14.601666,0.003971,,,,3.6373,-0.1599,6172.513000000001,0.0,0.0,0.9999956,0.0,4.42e-06,9759.119,1.6088,1.4619,1.7653,0.9759,0.7894,-0.3549,4.0061,2.1306,37.312470000000005,2.339,0.325,0.41270247,187.0,B      ,11,0.45331,0.03115,0
81956,58.54012905540999,31.588967083890005,168717898916941056,0.0202,0.0144,0.6676,0.0267,3.585,0.118,0.03,-3.583,0.022,1.035,14.718808,0.0027649999999999,15.184810999999998,0.003142,14.075458,0.0038689999999999,13.735978,0.056037,74.99,4.0734,-0.9678,1306.8872,0.0,0.0,0.99996966,0.0,3.033e-05,5842.5063,0.7863,0.6472,0.8220000000000001,0.4687,0.3534,3.4882,1.709,1.8512,3.5737712,1.152,6.343,0.4705334,439.0,F      ,92,0.16215,0.0255099999999999,0
68594,72.64168473577,34.69434458759,161970024257415808,0.0224,0.0135,3.8721,0.0251,51.055,-8.692,0.032,-50.31,0.024,1.061,14.692764000000002,0.002944,15.845332,0.007303,13.635307999999998,0.004681,13.215026000000002,0.073249,3.15,4.4692,-0.1044,249.6082,0.0,0.0,0.9999956,0.0,4.4e-06,5410.914000000001,3.2849,2.4297,3.2298,1.903,1.3268,5.2749,0.8661,0.8898,0.60969174,0.889,7.961,0.592105,273.0,K      ,95,0.09233,0.0347,0
68080,87.8439747885,46.81095647709001,197987929239084544,0.0204,0.017,0.8323,0.0235,5.914,3.545,0.022,-4.734,0.017,1.024,14.441571,0.002768,14.975328,0.003239,13.742724,0.003863,13.529519,0.05849,-8.31,3.9797,-0.3755,952.3785,0.0,0.0,0.9999813,0.0,1.875e-05,5678.001,0.9974,0.8083,1.0311,0.5927,0.4383,3.733,1.596,1.9655,3.2427046,1.121,7.27,0.30559573,468.0,G      ,93,0.03886,0.03182,0
32786,13.32499431802,59.75811656038,426108176509014784,0.012,0.015,0.2288,0.0199,1.088,-0.935,0.017,-0.556,0.021,0.975,14.60144,0.002775,14.830621,0.0031079999999999,14.209695000000002,0.004192,,,,3.7789,-0.8766,4939.6836,0.0,0.0,0.99997216,1e-08,2.785e-05,10886.197,1.4242,1.3141,1.5769,0.8675,0.7093,-0.1858,3.361,2.6602,89.072914,2.85,0.25,0.4747896,217.0,B      ,12,0.4327,0.0279399999999999,0
22872,40.21742324929,20.93595602758,88075627324413184,0.0231,0.0215,0.7197,0.0283,14.188,-7.192,0.032,-12.23,0.027,1.011,14.645696,0.002769,15.117864,0.003717,14.006625,0.003944,13.787595,0.27665,-44.79,4.1253,-0.5057,1114.6431,0.0,0.0,0.99998385,0.0,1.611e-05,5266.0405,0.4168,0.3371,0.4296,0.2478,0.1818,4.0704,1.6214,1.9216,2.5355415,1.035,10.022,0.50243396,480.0,G      ,93,0.13964,0.04467,0
23943,25.0628616849,66.76903152813,519470526316408576,0.0167,0.0187,0.367,0.0239,3.463,-3.11,0.02,1.523,0.025,1.112,15.214357,0.002774,16.126848000000003,0.003861,14.260946,0.003909,13.821357,0.101866,-42.39,3.5773,-0.425,2085.22,0.0,0.0,0.9999998,0.0,1.8e-07,7191.9683,3.417,2.7192,3.5092,2.0103,1.4983,0.8493,3.6451,3.9111,86.61487,2.6910000000000003,0.451,0.6033997,281.0,A      ,95,0.3428,0.03394,0
85114,113.32303930704,-13.54716420461,3033329143960050944,0.0166,0.0146,0.6584,0.0205,3.337,-2.524,0.023,2.1830000000000003,0.019,1.2919999999999998,11.883811,0.002762,12.09453,0.002827,11.53071,0.003797,11.366225,0.01329,68.69,3.465,0.1994,1753.3729999999998,0.0,0.0,0.9999314,0.0,6.859e-05,7095.389,0.3353,0.2977,0.3627,0.2035,0.1592,0.3595,4.6935,3.8329,37.309513,2.193,0.835,0.24608651,292.0,A      ,91,0.36737,0.0136099999999999,0
51228,68.36321392773,23.33422157484,146004222068193920,0.0321,0.0191,0.1845,0.0356,0.861,-0.29,0.042,-0.81,0.03,0.964,15.219723000000002,0.002786,16.176159,0.004963,14.25475,0.003982,13.683526,0.126568,60.63,3.4707,0.0815,1813.3713,0.0,0.0,0.99999875,0.0,1.29e-06,5308.3335,2.4404,1.8403,2.4182,1.4243,0.9939,2.0994,3.9235,3.9375,11.010785,1.72,1.814,0.26964897,492.0,K      ,93,-0.02172,0.0479399999999999,0
43754,43.70919488889,40.11229088646,143922846557531520,0.0209,0.017,1.4779,0.0251,12.791,6.296,0.023,-11.134,0.02,1.081,14.106573,0.00277,14.517612,0.002976,13.528718,0.003907,13.274622,0.050551,19.0,4.4188,-0.0669,596.4489,0.0,0.0,0.99997205,0.0,2.798e-05,5563.3184,0.3178,0.2613,0.3296,0.19,0.1397,4.9613,0.9408,1.0357,0.9253806,0.898,12.362,0.55981547,346.0,G      ,94,0.07646,0.03414,0
81369,100.07921365379,-12.71059797493,2953288988121664512,0.1067,0.1213,0.633,0.1463,11.732,7.473,0.15,-9.044,0.146,9.95,12.763229,0.002835,13.010593,0.002835,12.351275,0.003842,12.145471,0.029266,15.17,4.0983,-0.2271,900.6771,0.0,0.0,0.99994546,0.0,5.454e-05,7203.9927,0.5083,0.4476,0.5477,0.3077,0.24,2.4429,1.7868,1.6813,6.868075999999999,1.537,1.119,0.50573564,195.0,A      ,92,0.34783,0.02053,0
74731,14.46622150903,64.35571395355,524172828314286592,0.0117,0.0136,0.4084,0.0169,2.339,-2.275,0.015,-0.547,0.018,0.999,14.502472,0.002763,14.960562,0.003013,13.862539000000002,0.003838,,,,4.2135,0.0906,2055.9773,0.0,0.0,0.9999987,0.0,1.33e-06,11112.813999999998,2.5195,2.233,2.7337,1.5206,1.2131,0.7032,2.1377,2.4449,82.3599,2.842,0.209,0.8328983,196.0,B      ,91,0.37017,0.02593,0
80722,61.00593112881,29.270539872790003,167241976355135616,0.0204,0.0119,0.6308,0.0241,2.387,0.7190000000000001,0.0279999999999999,-2.276,0.017,0.965,14.709282,0.002767,15.226501,0.003182,14.0207,0.003886,13.717872,0.060449,-2.96,3.9523,-0.5187,1236.948,0.0,0.0,0.9999806,0.0,1.932e-05,6041.279,1.1648,0.9562,1.2153,0.6935,0.5218,3.2838,1.7226,2.0921,5.072392,1.35,3.471,0.34003848,353.0,F      ,91,0.1978099999999999,0.0255199999999999,0
20893,54.86597277252,23.89479513532,68150861722174848,0.0215,0.0149,7.3888,0.0257,50.043,21.165,0.026,-45.348,0.018,1.1,11.304962,0.0029219999999999,11.757917,0.004056,10.692468,0.00434,10.440892,0.009516,5.08,4.5111,-0.1517,133.7583,0.0,0.0,0.9998262,0.0,0.00017382,5284.9287,0.266,0.2156,0.2735,0.1586,0.115,5.4531,0.8423,0.8521,0.50796974,0.873,7.028,0.633302,261.0,K      ,94,0.05627,0.02025,0
75327,270.29356933336004,-39.12320765973,4035764168639052032,0.0245,0.022,0.4006,0.0261,3.044,-2.7910000000000004,0.0279999999999999,1.213,0.021,0.774,11.472188,0.002809,12.751239,0.003592,10.362876,0.00414,9.859777,0.018743,-25.46,1.467,-0.0416,1588.9723,0.0,0.0,0.9999226,0.0,7.743e-05,4027.7585,1.9716,1.3476,1.8479,1.1147,0.7332,-0.9479,36.8659,51.9615,468.3386,1.971,1.246,0.01098303,1262.0,M      ,92,0.06606,0.01824,1
85795,271.4036911077,-33.42574956132,4042649684035435648,0.0261,0.0216,0.1515,0.0307,5.499,-2.509,0.03,-4.894,0.021,0.941,14.618403,0.002807,15.947283,0.00433,13.501428,0.003912,12.882208,0.062975,-58.59,1.153,0.0191,10305.265,0.0,0.0,0.9999037,0.0,9.626e-05,3889.4663,2.0577,1.3943,1.9154,1.1635,0.7527,-1.7595,58.0588,23.2796,134.41858,2.909,0.412,0.35761636,620.0,M      ,95,0.12879,0.03516,1
29274,298.68111856446,24.70158106549,1834459048437065472,0.0229,0.0285,0.1207,0.0424,7.093,-3.615,0.03,-6.102,0.038,1.026,15.260889,0.002825,17.860922,0.007098,13.842626999999998,0.0039689999999999,13.169909,0.044975,-3.72,1.8999,-1.4917,1710.9122,0.0,0.0,1.0,0.0,0.0,5017.3647,7.9363,5.1888,7.3567,4.3663,2.9904,-1.0829,19.8317,20.0219,228.32956,3.8,0.2019999999999999,0.03626018,499.0,M      ,94,0.03112,0.04879,0
63771,66.48778456571999,21.72044290363,145405331830650112,0.0167,0.0101,5.5036,0.0185,41.069,36.759,0.022,-18.315,0.018,1.11,10.594711,0.002761,10.984532000000002,0.002814,10.026143,0.00379,9.788048,0.005856,10.03,4.1209,-0.6289,180.642,0.0,0.0,0.99994475,0.0,5.528e-05,6159.991,0.6629999999999999,0.5578,0.701,0.3971,0.3039,3.7482,1.3505,1.3506,2.3667054,1.167,3.891,0.41445062,294.0,F      ,91,0.19697,0.01001,0
86972,67.83829813291,39.83662353221,179698309226012672,0.0207,0.0151,0.1217,0.0243,1.202,0.972,0.03,-0.706,0.023,0.945,14.765754,0.00277,15.981667000000002,0.003852,13.685893,0.0038689999999999,13.191268,0.067926,-4.91,2.4436,0.1693,3153.329,0.0,0.0,0.99999946,0.0,5.4e-07,4539.5513,2.7289,1.9393,2.5995,1.569,1.0305,0.3779999999999999,13.1079,13.237,66.954254,2.604,0.556,0.08427043,542.0,K      ,93,-0.08788,0.02888,1
7011,0.0633796498,64.60734604951999,431771348588650752,0.0246,0.025,0.7829,0.0328,4.208,3.985,0.035,-1.349,0.033,0.948,9.896515,0.003404,12.28581,0.013345,8.524964,0.0065769999999999,7.890007000000001,0.0169759999999999,-32.88,0.1557,-0.5498,1179.43,0.0,0.0,0.99999946,0.0,5.4e-07,3520.8599,3.3702,2.0418,3.0721,1.8029,1.2691,-2.5654,125.4154,124.7259,2156.4636,1.921,1.358,0.00404638,1288.0,M      ,92,0.36512,0.0603799999999999,1
35345,50.31777007333,26.83362300632,117619710921703168,0.0146,0.0119,0.1618,0.016,2.345,0.1939999999999999,0.019,-2.337,0.017,0.986,13.377918,0.0027649999999999,14.104735,0.003514,12.548525,0.003855,12.17039,0.027872,-27.04,2.0071,0.7047,5715.573,0.0,0.0,0.99999946,0.0,5.5e-07,4177.6963,0.0349,0.0255,0.0336,0.0203,0.0132,-0.3705,23.9549,18.7565,182.7512,3.397,0.271,0.09233379,624.0,K      ,92,0.03223,0.02363,1
44464,45.433885010640005,29.07322067803,116990309235362176,0.0245,0.018,1.3282,0.0275,2.537,1.37,0.031,2.135,0.025,1.004,14.352185,0.002766,14.758097,0.004043,13.774522,0.004038,13.574754,0.132567,52.54,4.3567,-0.5943,708.2208,0.0,0.0,0.9999759,0.0,2.404e-05,5939.382,0.5817,0.4854,0.6118,0.348,0.2639,4.6157,0.9734,1.0086,1.1417575,1.083,1.015,0.51407766,144.0,F      ,92,0.10047,0.03983,0
39874,299.22967028006,29.9675089696,2030328489380604928,0.0174,0.022,0.1353,0.0269,6.808,-3.301,0.023,-5.955,0.0279999999999999,0.955,15.375826000000002,0.0027949999999999,17.370579,0.0047659999999999,14.073182,0.003852,13.375714000000002,0.060749,-37.05,2.2127,-0.2524,3356.9358,0.0,0.0,0.99999964,0.0,3.6e-07,4810.3413,5.8353,3.9304,5.4501,3.2687,2.1813,-1.1711,22.5986,39.0022,348.586,3.803,0.2019999999999999,0.00856525,657.0,M      ,93,-0.3018099999999999,0.04408,1
82877,264.61982269761,-35.87893709485,4041212244379100544,0.0536,0.0385,0.0364,0.0582,4.859,-4.855,0.061,0.176,0.044,1.11,15.505509,0.002997,17.74534,0.011859,14.11196,0.00485,13.187421,0.072709,-10.69,2.4939,-0.2339,1858.3137,0.0,0.0,1.0,0.0,0.0,4981.2803,7.0393,4.6676,6.5342,3.9097,2.6244,-0.5123,15.2826,14.9375,125.06611,3.401,0.27,0.11152975,501.0,M      ,92,-0.20022,0.14336,1
68149,320.19917369338,58.08760867377,2179038055477051392,0.0093,0.0085,1.5665,0.0095,5.313,1.85,0.012,-4.981,0.011,0.956,12.097178,0.002758,12.569325,0.002853,11.451911,0.003789,11.180273,0.01312,-22.1,3.8548,-0.1803,617.1459,0.0,0.0,0.99999774,0.0,2.29e-06,7096.5815,1.5137,1.2788,1.5977,0.9064,0.6913,1.7678,2.4957,2.45,13.714091,1.755,1.291,0.3959897,255.0,A      ,1,0.39334,0.01158,0
77600,68.84403880443001,33.947451894770005,172255268340539264,0.0166,0.011,0.5686,0.019,3.227,-2.845,0.021,-1.525,0.018,0.987,12.945251,0.0027649999999999,13.780314,0.002884,12.046209,0.003802,11.65191,0.011696,-39.86,2.5053,-0.6786,1734.1041,0.0,0.0,0.9999964,0.0,3.52e-06,4876.7915,1.609,1.2175,1.5991,0.9396,0.6595,0.5688,9.9732,9.762,48.232933,2.503,0.62,0.07325637,540.0,K      ,93,-0.01134,0.0175,1
29450,32.23644119053,11.34804551422,73263453351528192,0.0247,0.0161,0.8420000000000001,0.0268,3.574,1.026,0.025,3.423,0.019,0.98,14.194945,0.002768,14.543419,0.003088,13.6735,0.004021,13.603905,0.192157,-16.38,4.1465,-0.779,1139.3679,0.0,0.0,0.99996585,0.0,3.415e-05,5886.455,0.2661,0.2236,0.2808,0.1595,0.1213,3.6927,1.5256,1.5096,2.4693933,1.079,7.476,0.49840575,403.0,F      ,92,0.18,0.03549,0
11665,73.11518667716999,-69.36168312099,4655376835266426112,0.0588,0.0613,0.0142,0.0597,2.274,2.274,0.076,-0.035,0.073,3.011,14.060373,0.003137,13.88432,0.00475,14.048154,0.005056,,,,4.0712,0.7821,12908.963,0.0,0.0,0.99999946,5.3e-07,0.0,19983.436,0.3626,0.3641,0.4228,0.2259,0.1969,-1.916,4.1058,,,,,,,O      ,91,0.16296,0.05286,0
15181,77.1334420826,-68.74645989138,4661274031536546176,0.0313,0.0302,0.0092,0.0318,1.793,1.793,0.0409999999999999,-0.001,0.044,1.0490000000000002,15.025945000000002,0.002825,14.93431,0.0038929999999999,15.103677,0.004764,,,,4.0979,0.774,20249.492,0.0,0.0,0.99999785,2.14e-06,0.0,19976.875,0.3429,0.3447,0.4001,0.2137,0.1864,-1.8389,3.9629,4.1309,2450.696,7.056,,1.2025462,206.0,O      ,94,0.17013,0.05621,0
96371,60.821518017840006,48.44337751808,246781953181471232,0.0227,0.0138,0.1602,0.0278,2.754,0.979,0.032,-2.574,0.022,1.071,14.850386,0.002778,16.201061,0.004032,13.72004,0.003856,13.131189,0.060549,-54.79,2.658,-0.0825,2530.9849,0.0,0.0,1.0,0.0,0.0,4904.203,3.6489,2.5978,3.5006,2.0917,1.4091,0.2613,11.1344,13.0767,81.18885,2.902,0.413,0.10073177,518.0,G      ,95,-0.08473,0.03297,1
17112,13.49663649528,-72.36821234558,4689009109289381376,0.0211,0.0192,-0.0129,0.0233,1.382,0.733,0.027,-1.172,0.026,0.946,15.085632999999998,0.002872,15.077735,0.003583,15.05074,0.004143,,,,4.298,-0.8441,26793.418,0.0,0.0,0.99999785,2.14e-06,0.0,32342.512,0.8807,0.8828,1.0298,0.5483,0.4817,-2.9816,4.4671,,,,,,,O      ,93,-1.51217,0.05049,0
1260,46.54129351691,21.52275519769,108757681561231360,0.0289,0.0256,8.0661,0.0452,52.917,29.751,0.033,-43.761,0.03,1.186,14.20135,0.002905,15.300005,0.004847,13.158085,0.004628,12.688785,0.1120819999999999,-2.46,4.7058,0.0625,120.9986,0.0,0.0,0.99648726,0.0,0.00351277,3834.9548,0.6956,0.4804,0.6694,0.3929,0.2765,8.2976,0.5616,0.5775,0.06497356,0.575,13.269,0.6686281999999999,250.0,M      ,91,-0.1848,0.04572,1
42059,39.14911442736,29.857294505090003,131346529478685184,0.0182,0.0151,4.9078,0.0211,71.118,-49.742,0.022,-50.828,0.019,1.005,14.079539000000002,0.0027719999999999,14.844037,0.0033619999999999,13.231589,0.003857,12.870946,0.046675,-45.43,4.6586,0.0023,204.4427,0.0,0.0,0.9996401,0.0,0.0003598999999999,4370.1177,0.5289,0.3929999999999999,0.5166,0.3088,0.2078,7.1474,0.6432,0.6384,0.1342255,0.6990000000000001,0.379,0.68693167,102.0,K      ,91,0.05875,0.03063,1
